date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum
25-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
25-01-2020,New South Wales,NSW,3,3,0,0,0,0,0,0,0,0
25-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
25-01-2020,Queensland,QLD,0,0,0,0,0,0,0,0,0,0
25-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
25-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
25-01-2020,Victoria,VIC,1,1,0,0,0,0,0,0,0,0
25-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
26-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
26-01-2020,New South Wales,NSW,0,3,0,0,0,0,0,0,0,0
26-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
26-01-2020,Queensland,QLD,0,0,0,0,0,0,0,0,0,0
26-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
26-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
26-01-2020,Victoria,VIC,0,1,0,0,0,0,0,0,0,0
26-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
27-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
27-01-2020,New South Wales,NSW,1,4,0,0,0,0,0,0,0,0
27-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
27-01-2020,Queensland,QLD,0,0,0,0,0,0,0,0,0,0
27-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
27-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
27-01-2020,Victoria,VIC,0,1,0,0,0,0,0,0,0,0
27-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
28-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
28-01-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
28-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
28-01-2020,Queensland,QLD,0,0,0,0,0,0,0,0,0,0
28-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
28-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
28-01-2020,Victoria,VIC,0,1,0,0,0,0,0,0,0,0
28-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
29-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
29-01-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
29-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
29-01-2020,Queensland,QLD,2,2,0,0,0,0,0,0,0,0
29-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
29-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
29-01-2020,Victoria,VIC,2,3,0,0,0,0,0,0,0,0
29-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
30-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
30-01-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
30-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
30-01-2020,Queensland,QLD,0,2,0,0,0,0,0,0,0,0
30-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
30-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
30-01-2020,Victoria,VIC,0,3,0,0,0,0,0,0,0,0
30-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
31-01-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
31-01-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
31-01-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
31-01-2020,Queensland,QLD,0,2,0,0,0,0,0,0,0,0
31-01-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
31-01-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
31-01-2020,Victoria,VIC,0,3,0,0,0,0,0,0,0,0
31-01-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
01-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
01-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
01-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
01-02-2020,Queensland,QLD,0,2,0,0,0,0,0,0,0,0
01-02-2020,South Australia,SA,0,0,0,0,0,0,0,0,0,0
01-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
01-02-2020,Victoria,VIC,1,4,0,0,0,0,0,0,0,0
01-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
02-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
02-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
02-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
02-02-2020,Queensland,QLD,0,2,0,0,0,0,0,0,0,0
02-02-2020,South Australia,SA,2,2,0,0,0,0,0,0,0,0
02-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
02-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
02-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
03-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
03-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
03-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
03-02-2020,Queensland,QLD,0,2,0,0,0,0,0,0,0,0
03-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
03-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
03-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
03-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
04-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
04-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
04-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
04-02-2020,Queensland,QLD,1,3,0,0,0,0,0,0,0,0
04-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
04-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
04-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
04-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
05-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
05-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
05-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
05-02-2020,Queensland,QLD,1,4,0,0,0,0,0,0,0,0
05-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
05-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
05-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
05-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
06-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
06-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
06-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
06-02-2020,Queensland,QLD,1,5,0,0,0,0,0,0,0,0
06-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
06-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
06-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
06-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
07-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
07-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
07-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
07-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
07-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
07-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
07-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
07-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
08-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
08-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
08-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
08-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
08-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
08-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
08-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
08-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
09-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
09-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
09-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
09-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
09-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
09-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
09-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
09-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
10-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
10-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
10-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
10-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
10-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
10-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
10-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
10-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
11-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
11-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
11-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
11-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
11-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
11-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
11-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
11-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
12-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
12-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
12-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
12-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
12-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
12-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
12-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
12-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
13-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
13-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
13-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
13-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
13-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
13-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
13-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
13-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
14-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
14-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
14-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
14-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
14-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
14-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
14-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
14-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
15-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
15-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
15-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
15-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
15-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
15-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
15-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
15-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
16-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
16-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
16-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
16-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
16-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
16-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
16-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
16-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
17-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
17-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
17-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
17-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
17-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
17-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
17-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
17-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
18-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
18-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
18-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
18-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
18-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
18-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
18-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
18-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
19-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
19-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
19-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
19-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
19-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
19-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
19-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
19-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
20-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
20-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
20-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
20-02-2020,Queensland,QLD,0,5,0,0,0,0,0,0,0,0
20-02-2020,South Australia,SA,0,2,0,0,0,0,0,0,0,0
20-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
20-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
20-02-2020,Western Australia,WA,0,0,0,0,0,0,0,0,0,0
21-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
21-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
21-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
21-02-2020,Queensland,QLD,2,7,0,0,0,0,0,0,0,0
21-02-2020,South Australia,SA,1,3,0,0,0,0,0,0,0,0
21-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
21-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
21-02-2020,Western Australia,WA,1,1,0,0,0,0,0,0,0,0
22-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
22-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
22-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
22-02-2020,Queensland,QLD,1,8,0,0,0,0,0,0,0,0
22-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
22-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
22-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
22-02-2020,Western Australia,WA,0,1,0,0,0,0,0,0,0,0
23-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
23-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
23-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
23-02-2020,Queensland,QLD,0,8,0,0,0,0,0,0,0,0
23-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
23-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
23-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
23-02-2020,Western Australia,WA,0,1,0,0,0,0,0,0,0,0
24-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
24-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
24-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
24-02-2020,Queensland,QLD,0,8,0,0,0,0,0,0,0,0
24-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
24-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
24-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
24-02-2020,Western Australia,WA,0,1,0,0,0,0,0,0,0,0
25-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
25-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
25-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
25-02-2020,Queensland,QLD,0,8,0,0,0,0,0,0,0,0
25-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
25-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
25-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
25-02-2020,Western Australia,WA,0,1,0,0,0,0,0,0,0,0
26-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
26-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
26-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
26-02-2020,Queensland,QLD,0,8,0,0,0,0,0,0,0,0
26-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
26-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
26-02-2020,Victoria,VIC,0,4,0,0,0,0,0,0,0,0
26-02-2020,Western Australia,WA,0,1,0,0,0,0,0,0,0,0
27-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
27-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
27-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
27-02-2020,Queensland,QLD,0,8,0,0,0,0,0,0,0,0
27-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
27-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
27-02-2020,Victoria,VIC,3,7,0,0,0,0,0,0,0,0
27-02-2020,Western Australia,WA,0,1,0,0,0,0,0,0,0,0
28-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
28-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
28-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
28-02-2020,Queensland,QLD,1,9,0,0,0,0,0,0,0,0
28-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
28-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
28-02-2020,Victoria,VIC,0,7,0,0,0,0,0,0,0,0
28-02-2020,Western Australia,WA,1,2,0,0,0,0,0,0,0,0
29-02-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
29-02-2020,New South Wales,NSW,0,4,0,0,0,0,0,0,0,0
29-02-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
29-02-2020,Queensland,QLD,0,9,0,0,0,0,0,0,0,0
29-02-2020,South Australia,SA,0,3,0,0,0,0,0,0,0,0
29-02-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
29-02-2020,Victoria,VIC,0,7,0,0,0,0,0,0,0,0
29-02-2020,Western Australia,WA,0,2,0,0,0,0,0,0,0,0
01-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
01-03-2020,New South Wales,NSW,1,5,0,0,0,0,0,5,0,0
01-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
01-03-2020,Queensland,QLD,0,9,0,0,0,0,0,9,0,0
01-03-2020,South Australia,SA,0,3,0,0,0,0,0,3,0,0
01-03-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
01-03-2020,Victoria,VIC,2,9,0,0,0,0,0,9,0,0
01-03-2020,Western Australia,WA,0,2,1,1,0,0,0,2,0,0
02-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
02-03-2020,New South Wales,NSW,4,9,0,0,0,0,4,9,0,0
02-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
02-03-2020,Queensland,QLD,0,9,0,0,0,0,0,9,0,0
02-03-2020,South Australia,SA,0,3,0,0,0,0,0,3,0,0
02-03-2020,Tasmania,TAS,0,0,0,0,0,0,0,0,0,0
02-03-2020,Victoria,VIC,0,9,0,0,0,0,0,9,0,0
02-03-2020,Western Australia,WA,0,2,0,1,0,0,0,2,0,0
03-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
03-03-2020,New South Wales,NSW,6,15,0,0,0,0,6,15,0,0
03-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
03-03-2020,Queensland,QLD,1,10,0,0,0,0,1,10,0,0
03-03-2020,South Australia,SA,0,3,0,0,0,0,0,3,0,0
03-03-2020,Tasmania,TAS,1,1,0,0,0,0,1,1,0,0
03-03-2020,Victoria,VIC,0,9,0,0,0,0,0,9,0,0
03-03-2020,Western Australia,WA,0,2,0,1,0,0,0,2,0,0
04-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
04-03-2020,New South Wales,NSW,7,22,1,1,0,0,7,22,0,0
04-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
04-03-2020,Queensland,QLD,1,11,0,0,0,0,1,11,0,0
04-03-2020,South Australia,SA,2,5,0,0,0,0,2,5,0,0
04-03-2020,Tasmania,TAS,0,1,0,0,0,0,0,1,0,0
04-03-2020,Victoria,VIC,1,10,0,0,0,0,1,10,0,0
04-03-2020,Western Australia,WA,0,2,0,1,0,0,0,2,0,0
05-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
05-03-2020,New South Wales,NSW,3,25,0,1,0,0,3,25,0,0
05-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
05-03-2020,Queensland,QLD,2,13,0,0,0,0,2,13,0,0
05-03-2020,South Australia,SA,2,7,0,0,0,0,2,7,0,0
05-03-2020,Tasmania,TAS,0,1,0,0,0,0,0,1,0,0
05-03-2020,Victoria,VIC,0,10,0,0,0,0,0,10,0,0
05-03-2020,Western Australia,WA,1,3,0,1,0,0,1,3,0,0
06-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
06-03-2020,New South Wales,NSW,3,28,0,1,0,0,3,28,0,0
06-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
06-03-2020,Queensland,QLD,1,14,0,0,0,0,1,14,0,0
06-03-2020,South Australia,SA,0,7,0,0,0,0,0,7,0,0
06-03-2020,Tasmania,TAS,0,1,0,0,0,0,0,1,0,0
06-03-2020,Victoria,VIC,0,10,0,0,0,0,0,10,0,0
06-03-2020,Western Australia,WA,0,3,0,1,0,0,0,3,0,0
07-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
07-03-2020,New South Wales,NSW,8,36,0,1,7214,7214,8,36,0,0
07-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
07-03-2020,Queensland,QLD,0,14,0,0,0,0,0,14,0,0
07-03-2020,South Australia,SA,0,7,0,0,0,0,0,7,0,0
07-03-2020,Tasmania,TAS,1,2,0,0,0,0,1,2,0,0
07-03-2020,Victoria,VIC,1,11,0,0,0,0,1,11,0,0
07-03-2020,Western Australia,WA,0,3,0,1,0,0,0,3,0,0
08-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
08-03-2020,New South Wales,NSW,4,40,1,2,794,8008,4,40,0,0
08-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
08-03-2020,Queensland,QLD,1,15,0,0,0,0,1,15,0,0
08-03-2020,South Australia,SA,0,7,0,0,0,0,0,7,0,0
08-03-2020,Tasmania,TAS,0,2,0,0,0,0,0,2,0,0
08-03-2020,Victoria,VIC,1,12,0,0,0,0,1,12,0,0
08-03-2020,Western Australia,WA,1,4,0,1,0,0,1,4,0,0
09-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
09-03-2020,New South Wales,NSW,7,47,0,2,363,8371,7,47,0,0
09-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
09-03-2020,Queensland,QLD,0,15,0,0,0,0,0,15,0,0
09-03-2020,South Australia,SA,0,7,0,0,0,0,0,7,0,0
09-03-2020,Tasmania,TAS,0,2,0,0,0,0,0,2,0,0
09-03-2020,Victoria,VIC,3,15,0,0,0,0,3,15,0,0
09-03-2020,Western Australia,WA,2,6,0,1,0,0,2,6,0,0
10-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
10-03-2020,New South Wales,NSW,14,61,0,2,1794,10165,14,61,0,0
10-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
10-03-2020,Queensland,QLD,3,18,0,0,0,0,3,18,0,0
10-03-2020,South Australia,SA,0,7,0,0,0,0,0,7,0,0
10-03-2020,Tasmania,TAS,0,2,0,0,0,0,0,2,0,0
10-03-2020,Victoria,VIC,3,18,0,0,0,0,3,18,0,0
10-03-2020,Western Australia,WA,0,6,0,1,0,0,0,6,0,0
11-03-2020,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,0
11-03-2020,New South Wales,NSW,4,65,0,2,56,10221,4,65,0,0
11-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
11-03-2020,Queensland,QLD,2,20,0,0,0,0,2,20,0,0
11-03-2020,South Australia,SA,2,9,0,0,0,0,2,9,0,0
11-03-2020,Tasmania,TAS,1,3,0,0,0,0,1,3,0,0
11-03-2020,Victoria,VIC,3,21,0,0,0,0,3,21,0,0
11-03-2020,Western Australia,WA,3,9,0,1,0,0,3,9,0,0
12-03-2020,Australian Capital Territory,ACT,1,1,0,0,0,0,1,1,0,0
